INFO  03:27:48 Configuration location: file:/etc/cassandra/default.conf/cassandra.yaml
INFO  03:27:48 Node configuration:[authenticator=PasswordAuthenticator; authorizer=CassandraAuthorizer; auto_snapshot=true; batch_size_fail_threshold_in_kb=50; batch_size_warn_threshold_in_kb=5; batchlog_replay_throttle_in_kb=1024; cas_contention_timeout_in_ms=1000; client_encryption_options=<REDACTED>; cluster_name=CSU BGPmon; column_index_size_in_kb=64; commit_failure_policy=stop; commitlog_segment_size_in_mb=32; commitlog_sync=periodic; commitlog_sync_period_in_ms=10000; compaction_large_partition_warning_threshold_mb=100; compaction_throughput_mb_per_sec=16; concurrent_counter_writes=32; concurrent_materialized_view_writes=32; concurrent_reads=32; concurrent_writes=32; counter_cache_save_period=7200; counter_cache_size_in_mb=null; counter_write_request_timeout_in_ms=5000; cross_node_timeout=false; data_file_directories=[/mnt/sdb/cassandra/data/]; disk_failure_policy=stop; dynamic_snitch_badness_threshold=0.1; dynamic_snitch_reset_interval_in_ms=600000; dynamic_snitch_update_interval_in_ms=100; enable_scripted_user_defined_functions=false; enable_user_defined_functions=false; endpoint_snitch=GossipingPropertyFileSnitch; gc_warn_threshold_in_ms=1000; hinted_handoff_enabled=true; hinted_handoff_throttle_in_kb=1024; hints_flush_period_in_ms=10000; incremental_backups=false; index_summary_capacity_in_mb=null; index_summary_resize_interval_in_minutes=60; inter_dc_tcp_nodelay=false; internode_compression=all; key_cache_save_period=14400; key_cache_size_in_mb=null; listen_address=129.82.138.74; max_hint_window_in_ms=10800000; max_hints_delivery_threads=2; max_hints_file_size_in_mb=128; memtable_allocation_type=heap_buffers; native_transport_port=9042; num_tokens=256; partitioner=org.apache.cassandra.dht.Murmur3Partitioner; permissions_validity_in_ms=2000; range_request_timeout_in_ms=10000; read_request_timeout_in_ms=5000; request_scheduler=org.apache.cassandra.scheduler.NoScheduler; request_timeout_in_ms=10000; role_manager=CassandraRoleManager; roles_validity_in_ms=2000; row_cache_save_period=0; row_cache_size_in_mb=0; rpc_address=129.82.138.74; rpc_keepalive=true; rpc_port=9160; rpc_server_type=sync; seed_provider=[{class_name=org.apache.cassandra.locator.SimpleSeedProvider, parameters=[{seeds=129.82.138.74,129.82.138.75}]}]; server_encryption_options=<REDACTED>; snapshot_before_compaction=false; ssl_storage_port=7001; sstable_preemptive_open_interval_in_mb=50; start_native_transport=true; start_rpc=false; storage_port=7000; thrift_framed_transport_size_in_mb=15; tombstone_failure_threshold=100000; tombstone_warn_threshold=1000; tracetype_query_ttl=86400; tracetype_repair_ttl=604800; trickle_fsync=false; trickle_fsync_interval_in_kb=10240; truncate_request_timeout_in_ms=60000; windows_timer_interval=1; write_request_timeout_in_ms=2000]
INFO  03:27:48 DiskAccessMode 'auto' determined to be mmap, indexAccessMode is mmap
INFO  03:27:48 Global memtable on-heap threshold is enabled at 1778MB
INFO  03:27:48 Global memtable off-heap threshold is enabled at 1778MB
INFO  03:27:48 Loaded cassandra-topology.properties for compatibility
INFO  03:27:48 Node configuration:[authenticator=PasswordAuthenticator; authorizer=CassandraAuthorizer; auto_snapshot=true; batch_size_fail_threshold_in_kb=50; batch_size_warn_threshold_in_kb=5; batchlog_replay_throttle_in_kb=1024; cas_contention_timeout_in_ms=1000; client_encryption_options=<REDACTED>; cluster_name=CSU BGPmon; column_index_size_in_kb=64; commit_failure_policy=stop; commitlog_segment_size_in_mb=32; commitlog_sync=periodic; commitlog_sync_period_in_ms=10000; compaction_large_partition_warning_threshold_mb=100; compaction_throughput_mb_per_sec=16; concurrent_counter_writes=32; concurrent_materialized_view_writes=32; concurrent_reads=32; concurrent_writes=32; counter_cache_save_period=7200; counter_cache_size_in_mb=null; counter_write_request_timeout_in_ms=5000; cross_node_timeout=false; data_file_directories=[/mnt/sdb/cassandra/data/]; disk_failure_policy=stop; dynamic_snitch_badness_threshold=0.1; dynamic_snitch_reset_interval_in_ms=600000; dynamic_snitch_update_interval_in_ms=100; enable_scripted_user_defined_functions=false; enable_user_defined_functions=false; endpoint_snitch=GossipingPropertyFileSnitch; gc_warn_threshold_in_ms=1000; hinted_handoff_enabled=true; hinted_handoff_throttle_in_kb=1024; hints_flush_period_in_ms=10000; incremental_backups=false; index_summary_capacity_in_mb=null; index_summary_resize_interval_in_minutes=60; inter_dc_tcp_nodelay=false; internode_compression=all; key_cache_save_period=14400; key_cache_size_in_mb=null; listen_address=129.82.138.74; max_hint_window_in_ms=10800000; max_hints_delivery_threads=2; max_hints_file_size_in_mb=128; memtable_allocation_type=heap_buffers; native_transport_port=9042; num_tokens=256; partitioner=org.apache.cassandra.dht.Murmur3Partitioner; permissions_validity_in_ms=2000; range_request_timeout_in_ms=10000; read_request_timeout_in_ms=5000; request_scheduler=org.apache.cassandra.scheduler.NoScheduler; request_timeout_in_ms=10000; role_manager=CassandraRoleManager; roles_validity_in_ms=2000; row_cache_save_period=0; row_cache_size_in_mb=0; rpc_address=129.82.138.74; rpc_keepalive=true; rpc_port=9160; rpc_server_type=sync; seed_provider=[{class_name=org.apache.cassandra.locator.SimpleSeedProvider, parameters=[{seeds=129.82.138.74,129.82.138.75}]}]; server_encryption_options=<REDACTED>; snapshot_before_compaction=false; ssl_storage_port=7001; sstable_preemptive_open_interval_in_mb=50; start_native_transport=true; start_rpc=false; storage_port=7000; thrift_framed_transport_size_in_mb=15; tombstone_failure_threshold=100000; tombstone_warn_threshold=1000; tracetype_query_ttl=86400; tracetype_repair_ttl=604800; trickle_fsync=false; trickle_fsync_interval_in_kb=10240; truncate_request_timeout_in_ms=60000; windows_timer_interval=1; write_request_timeout_in_ms=2000]
INFO  03:27:48 Did not find Netty's native epoll transport in the classpath, defaulting to NIO.
INFO  03:27:49 Using data-center name 'dc1' for DCAwareRoundRobinPolicy (if this is incorrect, please provide the correct datacenter name with DCAwareRoundRobinPolicy constructor)
INFO  03:27:49 New Cassandra host /129.82.138.76:9042 added
INFO  03:27:49 New Cassandra host /129.82.138.77:9042 added
INFO  03:27:49 New Cassandra host /129.82.138.74:9042 added
INFO  03:27:49 New Cassandra host /129.82.138.75:9042 added
Connected to cluster: CSU BGPmon
Datatacenter: dc1; Host: /129.82.138.76; Rack: rack1
Datatacenter: dc1; Host: /129.82.138.77; Rack: rack1
Datatacenter: dc1; Host: /129.82.138.74; Rack: rack1
Datatacenter: dc1; Host: /129.82.138.75; Rack: rack1
Created schema. Sleeping 4s for propagation.
Sleeping 2s...
Warming up insert with 200000 iterations...
Generating batches with [1..50] partitions and [0..50] rows (of [1..50] total rows in the partitions)
WARN  03:28:07 Timeout while setting keyspace on connection to bgpdb2.netsec.colostate.edu/129.82.138.76:9042. This should not happen but is not critical (it will be retried)
WARN  03:28:20 Timeout while setting keyspace on connection to bgpdb1.netsec.colostate.edu/129.82.138.75:9042. This should not happen but is not critical (it will be retried)
INFO  03:28:48 Updating topology for all endpoints that have changed
WARNING: uncertainty mode (err<) results in uneven workload between thread runs, so should be used for high level analysis only
Running with 4 threadCount
Running [insert] with 4 threads until stderr of mean < 0.02
type,      total ops,    op/s,    pk/s,   row/s,    mean,     med,     .95,     .99,    .999,     max,   time,   stderr, errors,  gc: #,  max ms,  sum ms,  sdv ms,      mb
total,          4216,      62,    1643,    1643,   133.9,   109.4,   516.8,   568.3,   568.3,   568.3,   56.6,  0.02616,      0,      0,       0,       0,       0,       0
total,          4326,      94,    2271,    2271,    85.6,    53.9,   258.1,   284.0,   284.5,   284.5,   57.7,  0.02563,      0,      0,       0,       0,       0,       0
total,          4416,      72,    1764,    1764,   110.0,    57.6,   439.9,   452.9,   452.9,   452.9,   59.0,  0.02530,      0,      0,       0,       0,       0,       0
total,          4507,      77,    2045,    2045,    98.5,    53.6,   268.5,   293.6,   293.6,   293.6,   60.2,  0.02485,      0,      0,       0,       0,       0,       0
total,          4584,      95,    2482,    2482,    91.5,    47.0,   253.4,   274.6,   274.6,   274.6,   61.0,  0.02449,      0,      0,       0,       0,       0,       0
total,          4669,      55,    1644,    1644,   144.7,    93.3,   505.3,   548.1,   548.1,   548.1,   62.5,  0.02404,      0,      0,       0,       0,       0,       0
total,          4765,      85,    2208,    2208,    87.0,    52.8,   206.8,   487.3,   487.3,   487.3,   63.7,  0.02359,      0,      0,       0,       0,       0,       0
total,          4862,      77,    2050,    2050,   106.5,    68.9,   312.4,   467.4,   467.4,   467.4,   64.9,  0.02336,      0,      0,       0,       0,       0,       0
total,          4977,      99,    2469,    2469,    82.7,    79.3,   193.9,   294.0,   313.9,   313.9,   66.1,  0.02342,      0,      0,       0,       0,       0,       0
total,          5042,      48,    1325,    1325,   170.3,   123.2,   418.0,   573.0,   573.0,   573.0,   67.4,  0.02411,      0,      0,       0,       0,       0,       0
total,          5170,     118,    2732,    2732,    64.7,    60.5,   142.8,   241.5,   245.0,   245.0,   68.5,  0.02403,      0,      0,       0,       0,       0,       0
total,          5246,      67,    1697,    1697,   122.5,   110.0,   335.9,   479.9,   479.9,   479.9,   69.7,  0.02397,      0,      0,       0,       0,       0,       0
total,          5338,      80,    1840,    1840,    91.0,    33.3,   273.6,   389.5,   389.5,   389.5,   70.8,  0.02375,      0,      0,       0,       0,       0,       0
total,          5429,      89,    2332,    2332,    93.3,    64.9,   252.7,   304.0,   304.0,   304.0,   71.8,  0.02338,      0,      0,       0,       0,       0,       0
total,          5524,      61,    1575,    1575,   133.6,   107.5,   542.9,   588.9,   588.9,   588.9,   73.4,  0.02303,      0,      0,       0,       0,       0,       0
total,          5584,      53,    1388,    1388,   157.4,   102.1,   450.2,   460.3,   460.3,   460.3,   74.5,  0.02268,      0,      0,       0,       0,       0,       0
total,          5686,      90,    2195,    2195,    85.3,    47.1,   233.2,   279.9,   288.7,   288.7,   75.6,  0.02233,      0,      0,       0,       0,       0,       0
total,          5761,      61,    1503,    1503,   127.7,   115.0,   325.6,   481.9,   481.9,   481.9,   76.9,  0.02255,      0,      0,       0,       0,       0,       0
total,          5853,      83,    2116,    2116,    96.1,    84.2,   254.9,   312.1,   312.1,   312.1,   78.0,  0.02222,      0,      0,       0,       0,       0,       0
total,          5925,      60,    1521,    1521,   136.5,   145.8,   400.3,   418.1,   418.1,   418.1,   79.2,  0.02192,      0,      0,       0,       0,       0,       0
total,          6033,      99,    2259,    2259,    80.3,    74.1,   183.4,   188.3,   258.9,   258.9,   80.3,  0.02177,      0,      0,       0,       0,       0,       0
total,          6130,      84,    2000,    2000,    93.8,    35.5,   333.0,   446.5,   446.5,   446.5,   81.4,  0.02150,      0,      0,       0,       0,       0,       0
total,          6241,      97,    2582,    2582,    80.0,    38.6,   314.0,   397.9,   411.6,   411.6,   82.6,  0.02185,      0,      0,       0,       0,       0,       0
total,          6308,      56,    1488,    1488,   141.5,    31.5,   572.5,   608.0,   608.0,   608.0,   83.7,  0.02154,      0,      0,       0,       0,       0,       0
total,          6413,      74,    1803,    1803,    98.8,    65.7,   264.7,   322.5,   428.5,   428.5,   85.2,  0.02141,      0,      0,       0,       0,       0,       0
total,          6487,      70,    1763,    1763,   130.6,    53.3,   486.0,   532.8,   532.8,   532.8,   86.2,  0.02138,      0,      0,       0,       0,       0,       0
total,          6597,      83,    2372,    2372,    99.4,    71.5,   282.1,   370.0,   383.4,   383.4,   87.6,  0.02110,      0,      0,       0,       0,       0,       0
total,          6672,      66,    1704,    1704,   117.5,    41.0,   438.6,   500.6,   500.6,   500.6,   88.7,  0.02086,      0,      0,       0,       0,       0,       0
total,          6785,      92,    2113,    2113,    86.8,    45.2,   282.7,   362.6,   412.8,   412.8,   89.9,  0.02060,      0,      0,       0,       0,       0,       0
total,          6851,      58,    1543,    1543,   138.6,    77.5,   522.8,   603.2,   603.2,   603.2,   91.1,  0.02034,      0,      0,       0,       0,       0,       0
total,          6957,      88,    2398,    2398,    92.5,    62.8,   251.8,   275.5,   302.7,   302.7,   92.3,  0.02010,      0,      0,       0,       0,       0,       0
total,          7028,      61,    1593,    1593,   129.2,   118.3,   500.0,   577.9,   577.9,   577.9,   93.4,  0.01987,      0,      0,       0,       0,       0,       0
total,          7047,      52,    1322,    1322,   155.2,   191.7,   253.6,   253.6,   253.6,   253.6,   93.8,  0.02013,      0,      0,       0,       0,       0,       0


Results:
op rate                   : 75 [insert:75]
partition rate            : 1918 [insert:1918]
row rate                  : 1918 [insert:1918]
latency mean              : 106.2 [insert:106.2]
latency median            : 70.6 [insert:70.6]
latency 95th percentile   : 315.9 [insert:315.9]
latency 99th percentile   : 512.8 [insert:512.8]
latency 99.9th percentile : 651.7 [insert:651.7]
latency max               : 838.1 [insert:838.1]
Total partitions          : 179932 [insert:179932]
Total errors              : 0 [insert:0]
total gc count            : 0
total gc mb               : 0
total gc time (s)         : 0
avg gc time(ms)           : NaN
stdev gc time(ms)         : 0
Total operation time      : 00:01:33
Improvement over 4 threadCount: -27%
Sleeping for 15s
Running with 16 threadCount
Running [insert] with 16 threads until stderr of mean < 0.02
type,      total ops,    op/s,    pk/s,   row/s,    mean,     med,     .95,     .99,    .999,     max,   time,   stderr, errors,  gc: #,  max ms,  sum ms,  sdv ms,      mb
total,           111,     119,    2795,    2795,   109.3,    44.6,   330.4,   355.6,   357.3,   357.3,    0.9,  0.00000,      0,      0,       0,       0,       0,       0
total,           212,      64,    1588,    1588,   252.4,   329.9,   562.8,   592.2,   594.8,   594.8,    2.5,  0.14023,      0,      0,       0,       0,       0,       0
total,           299,      65,    1744,    1744,   240.3,   110.4,   598.6,   653.8,   653.8,   653.8,    3.9,  0.09603,      0,      0,       0,       0,       0,       0
total,           369,      49,    1202,    1202,   297.6,   390.9,   649.3,   705.6,   705.6,   705.6,    5.3,  0.14271,      0,      0,       0,       0,       0,       0
total,           479,      81,    2065,    2065,   208.9,   249.3,   586.9,   793.5,   844.8,   844.8,    6.6,  0.11374,      0,      0,       0,       0,       0,       0
total,           561,      51,    1404,    1404,   305.5,   406.6,   731.8,   840.1,   840.1,   840.1,    8.2,  0.11149,      0,      0,       0,       0,       0,       0
total,           659,      71,    1819,    1819,   226.4,   209.1,   642.8,   772.3,   772.3,   772.3,    9.6,  0.09660,      0,      0,       0,       0,       0,       0
total,           758,      64,    1628,    1628,   272.2,   191.1,   699.9,   805.8,   805.8,   805.8,   11.2,  0.08790,      0,      0,       0,       0,       0,       0
total,           849,      71,    1746,    1746,   208.6,    71.0,   631.7,   668.9,   668.9,   668.9,   12.4,  0.08124,      0,      0,       0,       0,       0,       0
total,           947,      76,    2110,    2110,   219.4,   246.6,   478.8,   519.2,   519.2,   519.2,   13.7,  0.07296,      0,      0,       0,       0,       0,       0
total,          1034,      66,    1651,    1651,   245.1,   290.4,   569.8,   711.1,   711.1,   711.1,   15.0,  0.06863,      0,      0,       0,       0,       0,       0
total,          1124,      83,    2075,    2075,   180.1,    45.9,   509.9,   597.2,   597.2,   597.2,   16.1,  0.06281,      0,      0,       0,       0,       0,       0
total,          1237,      66,    1606,    1606,   258.4,   150.4,   813.5,   841.4,   869.7,   869.7,   17.9,  0.06014,      0,      0,       0,       0,       0,       0
total,          1323,      69,    1869,    1869,   225.9,   179.6,   755.5,   813.4,   813.4,   813.4,   19.1,  0.05595,      0,      0,       0,       0,       0,       0
total,          1425,      82,    2133,    2133,   178.1,   252.8,   423.9,   458.3,   460.8,   460.8,   20.3,  0.05235,      0,      0,       0,       0,       0,       0
total,          1509,      59,    1504,    1504,   300.5,   350.6,   634.2,   721.0,   721.0,   721.0,   21.8,  0.05154,      0,      0,       0,       0,       0,       0
total,          1596,      76,    1958,    1958,   205.7,   219.6,   558.7,   662.3,   662.3,   662.3,   22.9,  0.04845,      0,      0,       0,       0,       0,       0
total,          1711,      63,    1530,    1530,   239.6,   155.9,   829.7,   950.0,   959.8,   959.8,   24.8,  0.04613,      0,      0,       0,       0,       0,       0
total,          1801,      55,    1478,    1478,   265.1,   222.9,   746.8,   801.4,   801.4,   801.4,   26.4,  0.04581,      0,      0,       0,       0,       0,       0
total,          1902,      70,    1932,    1932,   265.2,   312.7,   571.6,   935.5,   954.4,   954.4,   27.8,  0.04349,      0,      0,       0,       0,       0,       0
total,          1995,      62,    1520,    1520,   231.6,   280.6,   588.4,   635.9,   635.9,   635.9,   29.3,  0.04284,      0,      0,       0,       0,       0,       0
total,          2088,      75,    1763,    1763,   243.0,   213.0,   648.7,   715.3,   715.3,   715.3,   30.6,  0.04110,      0,      0,       0,       0,       0,       0
total,          2213,      72,    1794,    1794,   223.0,   270.0,   630.7,   767.4,   782.1,   782.1,   32.3,  0.03942,      0,      0,       0,       0,       0,       0
total,          2330,      70,    1813,    1813,   224.1,   102.5,   672.2,   719.4,   784.9,   784.9,   34.0,  0.03785,      0,      0,       0,       0,       0,       0
total,          2420,      62,    1424,    1424,   247.2,    46.9,   767.3,   857.4,   857.4,   857.4,   35.4,  0.03787,      0,      0,       0,       0,       0,       0
total,          2533,      81,    1851,    1851,   196.9,   147.9,   435.5,   784.3,   792.7,   792.7,   36.8,  0.03642,      0,      0,       0,       0,       0,       0
total,          2626,      73,    1782,    1782,   213.0,    52.2,   638.9,   658.8,   658.8,   658.8,   38.1,  0.03514,      0,      0,       0,       0,       0,       0
total,          2713,      65,    1719,    1719,   271.9,   325.9,   546.2,   592.4,   592.4,   592.4,   39.4,  0.03406,      0,      0,       0,       0,       0,       0
total,          2819,      65,    1736,    1736,   244.1,   218.9,   573.4,   638.6,   658.7,   658.7,   41.0,  0.03301,      0,      0,       0,       0,       0,       0
total,          2906,      63,    1445,    1445,   227.8,   204.6,   658.1,   689.7,   689.7,   689.7,   42.4,  0.03291,      0,      0,       0,       0,       0,       0
total,          3022,      91,    2325,    2325,   187.9,   219.7,   399.2,   666.2,   753.0,   753.0,   43.7,  0.03272,      0,      0,       0,       0,       0,       0
total,          3135,      63,    1501,    1501,   257.8,   109.4,   860.3,   966.6,  1053.2,  1053.2,   45.5,  0.03169,      0,      0,       0,       0,       0,       0
total,          3216,      61,    1682,    1682,   206.6,    98.0,   489.9,   624.9,   624.9,   624.9,   46.8,  0.03092,      0,      0,       0,       0,       0,       0
total,          3339,      85,    2081,    2081,   215.4,   139.5,   750.8,   838.6,   844.4,   844.4,   48.3,  0.03017,      0,      0,       0,       0,       0,       0
total,          3436,      75,    1858,    1858,   227.6,    97.5,   641.6,   655.8,   655.8,   655.8,   49.6,  0.02930,      0,      0,       0,       0,       0,       0
total,          3530,      66,    1782,    1782,   234.8,   199.1,   545.5,   664.6,   664.6,   664.6,   51.0,  0.02853,      0,      0,       0,       0,       0,       0
total,          3646,      70,    1754,    1754,   226.1,    47.5,   681.2,   783.6,   787.1,   787.1,   52.7,  0.02783,      0,      0,       0,       0,       0,       0
total,          3744,      71,    1602,    1602,   244.6,   245.3,   633.7,   681.7,   681.7,   681.7,   54.1,  0.02740,      0,      0,       0,       0,       0,       0
total,          3855,      88,    2225,    2225,   173.7,    87.0,   510.2,   571.5,   596.5,   596.5,   55.3,  0.02708,      0,      0,       0,       0,       0,       0
total,          3950,      77,    1916,    1916,   203.2,    63.5,   767.0,   783.6,   783.6,   783.6,   56.6,  0.03037,      0,      0,       0,       0,       0,       0
total,          4050,      86,    2018,    2018,   174.2,   173.4,   442.5,   509.0,   509.0,   509.0,   57.7,  0.02963,      0,      0,       0,       0,       0,       0
total,          4151,      68,    1732,    1732,   246.8,   221.5,   672.5,   686.1,   750.5,   750.5,   59.2,  0.02904,      0,      0,       0,       0,       0,       0
total,          4233,      64,    1571,    1571,   254.9,   244.6,   730.3,   774.8,   774.8,   774.8,   60.5,  0.02871,      0,      0,       0,       0,       0,       0
total,          4346,      92,    2524,    2524,   172.9,    83.0,   460.6,   560.9,   585.9,   585.9,   61.7,  0.02885,      0,      0,       0,       0,       0,       0
total,          4452,      63,    1774,    1774,   251.1,    94.9,   720.4,   787.9,   802.5,   802.5,   63.4,  0.02829,      0,      0,       0,       0,       0,       0
total,          4544,      61,    1583,    1583,   272.1,   290.9,   658.4,   761.9,   761.9,   761.9,   64.9,  0.02800,      0,      0,       0,       0,       0,       0
total,          4669,     100,    2463,    2463,   157.1,   173.6,   365.3,   447.0,   451.6,   451.6,   66.2,  0.02796,      0,      0,       0,       0,       0,       0
total,          4749,      62,    1650,    1650,   257.1,   205.8,   597.1,   748.0,   748.0,   748.0,   67.5,  0.02759,      0,      0,       0,       0,       0,       0
total,          4863,      87,    2194,    2194,   180.0,   212.6,   374.2,   394.6,   461.8,   461.8,   68.8,  0.02712,      0,      0,       0,       0,       0,       0
total,          4982,      74,    1908,    1908,   218.2,   184.0,   728.4,   852.4,   873.3,   873.3,   70.4,  0.02715,      0,      0,       0,       0,       0,       0
total,          5073,      64,    1615,    1615,   249.3,   108.8,   706.3,   744.5,   744.5,   744.5,   71.8,  0.02688,      0,      0,       0,       0,       0,       0
total,          5188,      83,    2270,    2270,   199.8,   211.9,   444.7,   504.1,   527.9,   527.9,   73.2,  0.02651,      0,      0,       0,       0,       0,       0
total,          5286,      59,    1450,    1450,   272.2,   279.7,   655.3,   679.1,   679.1,   679.1,   74.9,  0.02652,      0,      0,       0,       0,       0,       0
total,          5382,      75,    1847,    1847,   197.2,    68.2,   574.8,   629.2,   629.2,   629.2,   76.2,  0.02605,      0,      0,       0,       0,       0,       0
total,          5465,      58,    1540,    1540,   261.4,   251.7,   596.6,   704.5,   704.5,   704.5,   77.6,  0.02590,      0,      0,       0,       0,       0,       0
total,          5573,      81,    1915,    1915,   230.6,   192.3,   642.8,   685.8,   704.9,   704.9,   78.9,  0.02544,      0,      0,       0,       0,       0,       0
total,          5678,      73,    1897,    1897,   208.9,   220.0,   543.1,   607.0,   632.6,   632.6,   80.4,  0.02499,      0,      0,       0,       0,       0,       0
total,          5791,      79,    2106,    2106,   203.3,   132.6,   521.7,   651.6,   656.0,   656.0,   81.8,  0.02459,      0,      0,       0,       0,       0,       0
total,          5888,      64,    1530,    1530,   245.8,   348.9,   639.0,   689.4,   689.4,   689.4,   83.3,  0.02448,      0,      0,       0,       0,       0,       0
total,          5981,      67,    1725,    1725,   245.9,   226.2,   533.6,   567.9,   567.9,   567.9,   84.7,  0.02415,      0,      0,       0,       0,       0,       0
total,          6087,      75,    2012,    2012,   202.4,   183.3,   441.2,   470.0,   503.6,   503.6,   86.1,  0.02375,      0,      0,       0,       0,       0,       0
total,          6196,      63,    1680,    1680,   251.2,   269.7,   634.0,   666.9,   720.9,   720.9,   87.8,  0.02338,      0,      0,       0,       0,       0,       0
total,          6285,     101,    2502,    2502,   170.0,   201.9,   328.8,   477.8,   477.8,   477.8,   88.7,  0.02343,      0,      0,       0,       0,       0,       0
total,          6415,      82,    1908,    1908,   200.3,   213.0,   607.1,   650.9,   665.3,   665.3,   90.3,  0.02330,      0,      0,       0,       0,       0,       0
total,          6495,      60,    1509,    1509,   242.0,   172.5,   714.3,   845.6,   845.6,   845.6,   91.6,  0.02325,      0,      0,       0,       0,       0,       0
total,          6612,      85,    2079,    2079,   172.7,    95.6,   496.5,   706.9,   708.5,   708.5,   93.0,  0.02290,      0,      0,       0,       0,       0,       0
total,          6712,      67,    1684,    1684,   239.5,   297.9,   521.4,   550.4,   550.4,   550.4,   94.5,  0.02267,      0,      0,       0,       0,       0,       0
total,          6799,      74,    1874,    1874,   192.0,    57.4,   453.8,   717.9,   717.9,   717.9,   95.7,  0.02235,      0,      0,       0,       0,       0,       0
total,          6911,      83,    1969,    1969,   234.8,   171.4,   640.0,   673.0,   674.3,   674.3,   97.0,  0.02202,      0,      0,       0,       0,       0,       0
total,          6993,      76,    1829,    1829,   204.1,   225.3,   545.4,   592.1,   592.1,   592.1,   98.1,  0.02172,      0,      0,       0,       0,       0,       0
total,          7115,      95,    2261,    2261,   168.4,   190.2,   380.4,   614.0,   643.1,   643.1,   99.4,  0.02152,      0,      0,       0,       0,       0,       0
total,          7229,      83,    2106,    2106,   200.5,   213.4,   501.1,   592.8,   603.3,   603.3,  100.7,  0.02123,      0,      0,       0,       0,       0,       0
total,          7352,      96,    2398,    2398,   164.4,    94.3,   458.2,   488.3,   539.2,   539.2,  102.0,  0.02115,      0,      0,       0,       0,       0,       0
total,          7443,      89,    2213,    2213,   165.5,   104.9,   583.4,   607.4,   607.4,   607.4,  103.0,  0.02092,      0,      0,       0,       0,       0,       0
total,          7583,     114,    2891,    2891,   145.2,   133.6,   370.6,   748.4,   760.2,   760.2,  104.3,  0.02153,      0,      0,       0,       0,       0,       0
total,          7678,      74,    1916,    1916,   213.4,   170.3,   549.3,   565.0,   565.0,   565.0,  105.6,  0.02125,      0,      0,       0,       0,       0,       0
total,          7796,      93,    2313,    2313,   172.6,   131.8,   503.4,   556.3,   601.3,   601.3,  106.8,  0.02107,      0,      0,       0,       0,       0,       0
total,          7945,      91,    2272,    2272,   179.8,   155.4,   538.3,   737.2,   782.5,   782.5,  108.5,  0.02104,      0,      0,       0,       0,       0,       0
total,          8042,      79,    1988,    1988,   202.5,   198.6,   546.0,   672.7,   672.7,   672.7,  109.7,  0.02077,      0,      0,       0,       0,       0,       0
total,          8171,     109,    2723,    2723,   133.9,   153.9,   356.5,   466.4,   477.2,   477.2,  110.9,  0.02099,      0,      0,       0,       0,       0,       0
total,          8289,      96,    2357,    2357,   175.7,    53.7,   506.0,   554.9,   585.3,   585.3,  112.1,  0.02082,      0,      0,       0,       0,       0,       0
total,          8409,      98,    2753,    2753,   158.6,   160.2,   389.2,   434.0,   465.1,   465.1,  113.3,  0.02103,      0,      0,       0,       0,       0,       0
total,          8515,      77,    2030,    2030,   219.3,   196.1,   505.5,   514.3,   550.2,   550.2,  114.7,  0.02077,      0,      0,       0,       0,       0,       0
total,          8654,     118,    2966,    2966,   134.8,   125.0,   361.7,   424.2,   434.8,   434.8,  115.9,  0.02124,      0,      0,       0,       0,       0,       0
total,          8791,      87,    2383,    2383,   183.4,   171.1,   550.6,   609.9,   615.7,   615.7,  117.4,  0.02168,      0,      0,       0,       0,       0,       0
total,          8884,      88,    2250,    2250,   170.5,    61.0,   611.5,   650.3,   650.3,   650.3,  118.5,  0.02236,      0,      0,       0,       0,       0,       0
total,          9030,     112,    2640,    2640,   141.7,    46.4,   379.6,   504.7,   516.4,   516.4,  119.8,  0.02231,      0,      0,       0,       0,       0,       0
total,          9174,      92,    2352,    2352,   180.7,   152.5,   529.8,   618.7,   649.0,   649.0,  121.4,  0.02209,      0,      0,       0,       0,       0,       0
total,          9295,     101,    2383,    2383,   153.9,    38.6,   507.9,   606.9,   612.0,   612.0,  122.6,  0.02189,      0,      0,       0,       0,       0,       0
total,          9436,     110,    2861,    2861,   141.3,    63.8,   324.2,   395.9,   687.4,   687.4,  123.8,  0.02201,      0,      0,       0,       0,       0,       0
total,          9522,      70,    1713,    1713,   244.7,   247.2,   565.8,   695.2,   695.2,   695.2,  125.1,  0.02188,      0,      0,       0,       0,       0,       0
total,          9682,     130,    3400,    3400,   117.3,    98.1,   346.8,   465.0,   492.7,   492.7,  126.3,  0.02266,      0,      0,       0,       0,       0,       0
total,          9801,      88,    2251,    2251,   189.5,   195.8,   496.7,   522.7,   528.3,   528.3,  127.7,  0.02242,      0,      0,       0,       0,       0,       0
total,          9932,     124,    3157,    3157,   133.0,    70.7,   325.4,   447.3,   473.7,   473.7,  128.7,  0.02277,      0,      0,       0,       0,       0,       0
total,         10100,     100,    2572,    2572,   153.4,   113.1,   630.7,   717.3,   727.6,   727.6,  130.4,  0.02321,      0,      0,       0,       0,       0,       0
total,         10208,      86,    2111,    2111,   160.9,   148.2,   409.6,   508.2,   520.9,   520.9,  131.7,  0.02297,      0,      0,       0,       0,       0,       0
total,         10349,     111,    2885,    2885,   168.1,   163.8,   522.5,   690.2,   701.0,   701.0,  132.9,  0.02298,      0,      0,       0,       0,       0,       0
